ts,sid,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.3169674851557608e+16,14.0,4892739.854961832,41265564.89312977,1008.6870229007634,752.5114503816794,2269705.120655379,24099341.091094952,2138.256892834296,1747.4237316532026,1599957,11167949,-2906,-3271,9818312,84519738,4332,3294,yes
1.3174142092351024e+16,52.0,4218102.4,30573809.424,-1603.744,-985.312,2809717.78049121,17229850.457812857,3002.5179188957927,2258.0051623415948,266093,6604413,-9992,-9098,10159536,68364412,1449,798,yes
1.3177080801322096e+16,88.0,5364260.831932773,45242391.50420168,164.49579831932772,260.873949579832,2519641.112582401,25813036.211855885,3671.874212871635,2760.458281636332,940354,11932210,-6825,-6318,8905623,112334792,6477,5625,yes
1.3180712161709266e+16,54.0,3887198.016129032,33725474.11290322,970.9112903225806,439.733870967742,1789550.376731191,6817106.70449438,2095.261844094586,745.2243303752689,306789,11286464,-1148,-546,6297421,46643270,9109,2310,yes
1.318228766119581e+16,69.0,7475578.0,28545895.0,873.0,594.0,0.0,0.0,0.0,0.0,7475578,28545895,873,594,7475578,28545895,873,594,no
1.3182559526979172e+16,38.0,5463076.968503937,26755904.433070865,555.2677165354331,912.7086614173228,2618315.8701847275,9914042.297626676,1202.8264692218147,1240.7526332786388,1086079,3760943,-3709,-2756,9416203,45207327,2069,6357,no
1.319259390081078e+16,38.0,3417627.424,20119932.44,719.104,1501.84,2529945.586441675,10022450.70149726,3364.1782916198804,2657.514763106507,273243,3828941,-5303,-1789,8171162,38582246,9276,8942,yes
1.3217605621786482e+16,66.0,4969729.549180328,31253227.59016393,243.9672131147541,-120.5655737704918,3294613.756065409,11659983.06689253,2616.759234526195,2813.118856763097,284301,8405427,-3267,-8183,10422760,55495243,5082,3760,yes
1.322156851798123e+16,14.0,551846.5588235294,5115067.843137255,-3972.56862745098,-1147.1274509803925,257835.51616618803,4777076.116220853,1773.2727560984154,736.5159710927022,207894,815070,-7371,-2609,1377360,26874588,1209,613,no
1.3221633787046992e+16,47.0,3619295.304,20308172.184,-241.936,449.336,1628685.3012748638,10360833.360423729,2626.8457404762207,2524.117715367541,552659,1247464,-7135,-9221,5696905,42356544,3307,7573,no
1.3221634133070354e+16,54.0,2926177.596774193,13069973.991935484,1041.7903225806451,293.2096774193548,1360784.4132964516,5096965.145423662,2825.907915904883,3435.6402091509603,314333,4801948,-8717,-8504,4911494,22256496,6385,5732,no
1.3221634225728414e+16,16.0,3478794.4885496185,17215146.0,-262.41984732824426,-113.82442748091604,1521127.3384960014,7179010.000076656,1942.6404194537288,1450.8887487484565,650485,1228750,-6687,-6798,5860698,30649627,1898,2697,no
1.3221634349886802e+16,63.0,4647096.601626016,34180832.959349595,-2299.357723577236,-384.4878048780488,3257167.140652952,18855722.955674432,2377.4252056983537,2062.0525400990023,860564,7167678,-8809,-6338,11651689,66800380,2054,3889,yes
1.3221635127520076e+16,19.0,2495435.269230769,11044923.076923076,86.97692307692307,628.276923076923,1201603.891021798,6397395.048463411,2011.423698288596,2233.5173498713875,350248,890428,-6126,-6662,3865866,27893093,2970,9452,no
1.3221635215579044e+16,88.0,2045497.0588235287,12346383.294117646,-1031.563025210084,1895.1680672268908,1510125.7035241728,6927077.117504241,6032.832338775364,4378.37617202056,364720,2199805,-9764,-5153,5043056,27845576,9690,9431,no
1.3221635385749094e+16,24.0,1567423.7441860463,13097930.403100776,2223.3488372093025,1910.0697674418604,693073.4375872589,5144479.360018489,3027.103015495908,4094.849885042427,450601,5678745,-2574,-4098,3071742,22120877,7275,9411,no
1.3221635507187894e+16,13.0,2175013.465648855,11357902.198473282,-1257.2519083969466,-1723.8854961832062,1178613.334675785,5537560.3647716185,2783.582626051187,4090.2506724785344,39322,4479389,-7331,-9803,3865702,25153975,3176,4154,no
1.322163570572684e+16,53.0,2089091.016129032,12716095.548387095,737.741935483871,1015.9274193548388,1166064.4585412182,4579692.139866804,3177.9693262447204,2606.289488358545,310409,2383529,-6645,-2189,4086490,21419387,6365,9216,no
1.3221635901448538e+16,52.0,3478965.2983870967,13037897.064516127,-1588.354838709677,-1206.298387096774,1519219.3287211903,5814298.096832402,2878.6280019965825,2065.190406307932,1039536,2514061,-8254,-8070,5386111,23948387,1989,4376,no
1.3221636827223406e+16,49.0,1296979.528,11568384.832,1330.704,1778.6,683077.5850629713,4452069.812550329,6356.693011997212,3811.299532840768,204760,3600913,-9849,-5111,2476275,23368724,9678,7873,no
1.3237673467947704e+16,62.0,2425623.5934959347,17142832.983739838,-225.7479674796748,262.7154471544715,1495973.696049126,7459864.805289123,1419.8034820925848,2104.5080244378646,448311,3530606,-3201,-7167,4707434,34289720,2881,6682,yes
1.325753355089094e+16,19.0,241259.0,2160762.9620253164,3462.721518987342,3000.506329113924,85167.73018850238,828508.7146689348,3342.343630911565,2590.195116269052,62433,750595,-6564,-1137,397485,4635052,9054,9563,no
1.3257630450789068e+16,38.0,4334766.478632479,29012161.786324788,983.6410256410256,476.948717948718,1524173.722625558,10524982.030395169,1145.348670459383,733.8642273908927,594960,7620404,-1006,-1096,6452204,57937532,5107,1721,yes
1.325765164950811e+16,54.0,79373.69354838709,1237644.064516129,-1168.5403225806451,-801.258064516129,45623.4615266935,693999.8484049615,6440.051786641241,3866.7657666112736,16792,327050,-9682,-9655,243384,4674769,9967,8534,no
1.3257651745655196e+16,47.0,77757.064,1227566.56,180.608,77.968,37348.85870362859,638072.2852300387,6498.032256614305,4061.956162975603,9072,241925,-9627,-9652,212528,3382086,9740,8778,no
1.3257652246280476e+16,14.0,91806.1145038168,1569690.0992366413,-2136.618320610687,52.16030534351145,44395.282952417925,865864.8134341567,5775.574412269465,3961.3467092678975,18066,403716,-9946,-9836,231018,4687066,9751,9996,no
1.3257652683870782e+16,57.0,106774.37903225806,1459399.0,-1696.733870967742,395.7983870967742,48239.03256886864,913771.170579668,5395.082176651916,3381.1621444152365,12848,187745,-9956,-6003,236662,4249937,9815,9916,no
1.3257653212786476e+16,24.0,151811.77692307692,1721857.646153846,-591.4076923076923,1788.0076923076922,87223.72528713364,895942.3144291083,5687.657704699875,3051.363298049669,29794,336318,-9856,-8032,402706,4749436,9992,8481,no
1.3257653384432686e+16,52.0,173789.67741935485,2215278.056451613,-2186.709677419354,34.08870967741935,84500.70705506354,1720954.49767867,4628.581917329977,2979.5013879040066,16392,96417,-9931,-6321,421321,9421600,9771,9060,no
1.32576535224609e+16,88.0,403737.0672268908,2601851.781512605,229.9075630252101,1161.9663865546215,235691.12042530248,1604543.0978214303,5464.262745859662,4331.349836441316,112504,330356,-9725,-9435,1168878,7684168,8249,9529,no
1.3257653685472878e+16,16.0,157148.4961832061,1954749.6106870228,2517.679389312977,757.1374045801526,68723.22240702741,840808.9413599956,7101.134064648434,4939.677633149383,29400,411559,-9990,-9812,339863,5015387,9910,9491,no
1.3257653797442232e+16,28.0,211370.4108527132,1438591.3410852712,-260.3953488372093,1960.0697674418604,109403.70164988509,713760.4517553326,8580.181947752664,6037.109270723612,27903,280789,-9993,-9717,509012,3526208,9931,9886,no
1.3257654281414958e+16,59.0,675045.1290322581,2154834.7822580645,-1071.1774193548388,-1349.701612903226,159865.3885200488,1184386.3616206432,1818.986397140425,3106.540213361667,306581,275342,-5646,-8758,907111,5668115,2116,8002,no
1.3257654546705338e+16,58.0,165131.10483870967,1536542.5564516129,-192.25,1979.75,61726.837775684464,695345.5393162429,7869.406756108711,4553.816454672447,19394,132692,-9988,-8813,317831,4035929,9921,9727,no
1.325765459247595e+16,53.0,122619.79838709676,1333426.6693548388,813.7822580645161,768.5,56645.25614032409,650930.1525696417,7288.544657791825,5092.425895785332,23693,339987,-9897,-9551,242710,3528403,9902,9805,no
1.3257654602689414e+16,23.0,123508.09302325582,1459013.046511628,-805.2713178294574,717.5271317829457,64313.30360594166,787826.7530612482,6469.0701318755255,5161.529786370145,18697,237714,-9886,-9642,286214,3875325,9909,9514,no
1.3257654695822052e+16,13.0,143807.41984732824,1614663.2671755725,658.4656488549618,-2254.557251908397,72759.14372915128,816889.4195312893,6720.98438680355,4547.498638153144,29718,155868,-9983,-9856,344057,5420042,9848,8911,no
1.3257655743680782e+16,49.0,1240790.68,5602174.376,-2702.864,-1108.472,782125.7379091271,3744677.0115539455,3072.2940870237817,2420.723990528986,119217,390037,-9977,-7814,2300511,14951427,1334,2742,no
1.3261550412004022e+16,40.0,2218393.4455445544,9621379.702970296,2297.7821782178216,-634.8712871287129,564624.0906307395,3278587.44736522,2621.835603557021,2297.676568463744,1162869,1240056,-546,-4335,2973051,14400331,8242,6005,yes
1.3265319929714042e+16,62.0,2637213.770491803,17040354.13114754,3216.754098360656,330.89344262295083,1624170.4338307134,5785032.740378967,3373.7280341076043,1099.0773576679958,435479,6435719,-847,-2708,5187281,28142370,9985,3508,yes
1.3267602534710204e+16,19.0,839576.5675675676,3606940.0945945946,799.4594594594595,2080.1486486486488,852103.2135578521,1090512.0500180672,4383.688080060608,2813.5519922719263,252297,2145507,-9253,-2649,2518956,7136175,6777,5762,no
1.326766314639595e+16,40.0,2508656.8777777776,17193539.7,-508.3444444444444,279.9,1171610.7782260336,7433847.61962301,2992.5339837786155,485.3379466638789,652265,4610129,-5209,-1536,4212772,27082597,7176,1715,yes
1.3267665513738336e+16,47.0,1713661.816,5611177.328,106.432,-1764.04,627801.7969809984,4694281.33278236,1141.7415908418438,2437.536637938048,345572,208913,-2544,-8791,2560409,18990666,3607,4486,no
1.3267665738255744e+16,53.0,2282873.25,13885163.491935484,-1469.395161290323,571.766129032258,1419779.3546700412,6269391.045423561,1557.503859857924,1436.6022589954212,202953,1149867,-4950,-1724,4798309,26038117,5521,6265,no
1.3267666120112278e+16,23.0,2409841.7441860465,10908625.759689923,-12.30232558139535,339.6821705426357,1496906.8725848338,6229854.512898824,1527.5208908383788,2103.8311629638324,181257,1946999,-3808,-4251,4497364,23344350,3801,6325,no
1.3267666436623474e+16,58.0,279580.3658536585,2398136.5284552844,2606.317073170732,-761.7235772357724,127028.55291615192,1353589.3103498016,6849.3697787353885,4541.497249501143,74242,154026,-9902,-9536,522360,5898691,9957,9195,no
1.3267666488982382e+16,16.0,568722.0,4971754.984615385,1076.9923076923078,-194.7384615384616,600200.4703826985,3620456.578674805,5543.246277634976,4803.700462416216,36027,1127767,-9117,-9922,2000037,13133715,9829,9722,no
1.3267666543583188e+16,52.0,1673246.3709677418,7238455.403225807,-1386.5887096774193,-241.17741935483872,1168998.1502785373,4588727.103750601,3678.961814522818,3097.054105253585,83622,1097656,-9459,-6749,3092184,15704353,8632,9193,no
1.3267666766933424e+16,59.0,2052006.634146341,7700249.577235772,-681.040650406504,1358.7317073170732,720580.5004705453,3533346.2878239257,1757.6017816684655,3359.338630442963,776891,818835,-4420,-3812,2985444,14998595,2069,8865,no
1.3267666781208694e+16,57.0,1363297.1707317072,2886199.3089430896,1215.0894308943089,149.5772357723577,123363.07035862344,1392917.146994041,1937.315672916193,4029.110116142537,1042571,662801,-3008,-8061,1558641,6377192,4827,8897,no
1.3267666793831088e+16,28.0,641051.8828125,4400250.7265625,-923.28125,1492.09375,428942.1853392369,2119024.554128954,3626.753017209008,2425.572235227615,136098,836293,-8898,-1705,1547288,9525550,5049,8653,no
1.3267667025427726e+16,88.0,468413.8474576271,4473310.669491526,-1038.364406779661,895.1271186440678,444734.0286382188,4159274.7035476514,5776.185837720657,5130.9191101913375,54816,303024,-9867,-9920,1462364,17119549,9999,9715,no
1.3267667390273802e+16,13.0,711424.9393939395,2765234.393939394,-1404.5757575757575,-2284.0454545454545,377998.2811035832,1206461.5452079054,6726.951337116012,5941.851187963465,189247,434813,-8863,-9986,1431660,6359269,8686,9711,no
1.3267668326305812e+16,54.0,3244395.209677419,13222988.975806452,-505.4516129032258,-509.5403225806452,1637961.8911806382,6883733.225963826,3277.532611894182,3424.238053990025,380800,2044959,-9285,-9742,5197479,29265999,5115,8881,no
1.3267668464598578e+16,49.0,813352.968,3198721.584,2644.992,1154.536,377920.0964866552,1288982.0407040587,2849.77809972591,5384.06918235521,31979,1163938,-1932,-9896,1222962,7765579,9755,9863,no
1.326766860432938e+16,24.0,1661665.8139534884,9328402.34883721,1578.5348837209303,-271.7906976744186,1041744.1615774776,6635441.413821907,3283.336631877204,4239.748390740633,310031,2397526,-2859,-9973,3764473,30079442,8284,7586,no
1.3267669021669704e+16,14.0,307015.2290076336,4593300.251908397,-1073.8473282442749,352.8473282442748,352229.4860603844,4206564.62107262,5985.488264221009,3357.006760776131,38672,248410,-9984,-9809,1844882,15456676,9773,9027,no
1.3276570879179786e+16,52.0,3860517.25,29408479.08870968,266.4193548387097,-631.8467741935484,1694476.0101610404,10893255.559968416,2250.947089187468,1341.8355347609604,381117,9330817,-8198,-5246,6219883,51504815,5189,1097,yes
1.3278076392727206e+16,54.0,4161187.918918919,20006365.58108108,-1417.6351351351352,865.6216216216217,1795761.79291582,4257856.468952703,1597.236522524325,1329.925033449102,901488,10401460,-5999,-622,6422749,28377133,550,2781,yes
1.3279220330243096e+16,52.0,2808047.093220339,20498876.949152544,3097.042372881356,621.4237288135594,1307840.5631995315,4265186.178822857,4147.585742804564,1193.4383094263774,904390,11232487,-6995,-2148,5242917,30789966,9985,1890,yes
1.3281720776339176e+16,24.0,4162403.9,27760926.353846155,-1421.076923076923,-848.1692307692308,2720174.5740014235,13099181.093421431,2631.6137284454185,2378.443159424208,626684,1703921,-8025,-8665,8951099,48674702,2607,2467,yes
1.3285494343530664e+16,88.0,6089862.638655462,40395155.571428575,-3050.55462184874,-461.109243697479,3637205.5229539466,16060850.94927839,3193.6027519473064,2170.7831547425067,566744,6650106,-8789,-5436,11400056,74846423,1450,3861,yes
1.3286555419533996e+16,74.0,3516375.214285714,23315411.030612245,-3972.591836734694,-2669.673469387755,2294711.0748586124,14091642.464948464,2849.4690257296124,4958.266445008905,508281,2890146,-9172,-9984,6622717,47381692,2724,1976,no
1.3286593921733842e+16,67.0,3053879.24590164,13073054.827868853,144.3032786885246,147.22131147540983,1615413.3875563922,5620636.687637061,2830.9607658311184,3722.173257726432,506747,1832679,-4589,-9289,5281142,22885274,5379,8716,no
1.3286593929723264e+16,68.0,3158762.62295082,12823590.950819671,-2117.0409836065573,-705.8196721311475,1757547.8893359243,5034254.039634941,2774.382624786943,1654.2154416954563,316001,3056753,-9017,-3123,5760929,22888419,1024,4675,no
1.328659423183129e+16,66.0,4823914.442622951,30910082.893442623,-682.5,106.54918032786884,2670160.9624441704,14268231.189027488,3684.4049324974544,1943.9671761269085,555594,4651494,-9982,-4139,8460460,57962774,4012,4706,no
1.3286595042385586e+16,64.0,4513796.8130081305,26041315.85365854,-148.15447154471545,-483.6747967479675,2620427.9970396226,12043382.403222838,2532.3103137497355,2822.914147971668,474693,5159810,-5319,-9756,8294789,54440801,4099,3622,no
1.3286595578871418e+16,75.0,6226256.818181818,29700595.049586777,-302.21487603305786,-250.4297520661157,2569886.0200422346,12516997.460573358,4140.400162235956,4378.466291268452,1195179,2134049,-9813,-9572,9394479,53939470,5191,5633,no
1.328659567125409e+16,69.0,4324789.426229509,17407086.295081966,-938.2377049180328,-705.172131147541,1516592.5363692204,5974238.96227257,2449.781363337015,2529.922315119424,1623844,8226294,-7426,-6933,6812185,31383497,1672,4487,no
1.328659567462647e+16,40.0,2824028.0157480314,12065966.2992126,-1316.1023622047244,-307.43307086614175,1185561.4436313445,8069060.696425486,2355.501462583386,3117.813345438254,520960,2182657,-6920,-8185,4469994,28801726,1229,4803,no
1.3286596089765252e+16,44.0,5611141.512,30971052.68,-1370.136,-247.664,2783656.8012988186,8945721.75198564,4067.31042809024,3271.3319398048093,1010449,8426046,-9883,-6551,10075620,47679733,4472,6314,no
1.328659624841476e+16,63.0,4718800.048780488,25726740.73170732,-1765.5772357723577,-8.577235772357724,2281738.013770348,9500097.850177726,2872.546437034598,1249.9043767236565,1223665,11374410,-8374,-2775,8110273,40285649,1353,2971,no
1.3286596314275198e+16,65.0,4304570.31147541,27567889.360655736,-12.991803278688524,365.6967213114754,2130743.2177003524,12340458.81466509,903.5931258715624,1630.879212705663,693765,3523718,-2236,-2047,7430264,53048927,2324,9057,no
1.3286596706189626e+16,71.0,1719355.7603305783,8027469.0661157025,-2632.8347107438017,-2303.413223140496,1261077.8100958588,3188585.328151153,3256.4430757784057,3880.89188990843,114298,1725967,-9996,-9701,3839863,17150230,4363,2094,no
1.3286597343794568e+16,59.0,4526521.650406504,26429498.162601627,654.1463414634146,183.26829268292684,1711844.8664483945,11585302.111594897,1062.9187674876614,1721.7037457369854,1687127,1719170,-3289,-8900,7942016,51609881,2849,3252,yes
1.3286597349472196e+16,73.0,4049545.388429752,15555161.347107438,557.5123966942149,1043.685950413223,2153316.834443069,7427190.549352866,3157.7286038007933,2273.4280871005426,112909,1785149,-9951,-3694,6754663,30849161,5077,9279,no
1.3286815759403926e+16,38.0,5830866.333333333,23101998.57575757,-525.4242424242424,251.8181818181818,833178.5061646703,6963016.09816315,297.2108921186089,612.8725119542326,4022442,6111712,-1166,-309,6810007,31313945,-111,1933,no
1.330472388218953e+16,61.0,4001479.1300813006,25541474.33333333,-1293.7235772357724,-210.03252032520325,1647421.581050367,8202704.6989757875,3143.819214082292,2389.056878650143,1476353,9818597,-8276,-4022,7070197,41565475,3839,5409,yes
1.330675985217525e+16,57.0,246364.26,1773347.78,-1882.42,1113.22,85348.46520117586,465827.2444341068,5103.791656110149,4900.820423986505,86802,640516,-9639,-3513,375562,2924427,8642,9260,no
1.3306912600358616e+16,19.0,2056808.0840336136,6860649.613445378,1337.428571428571,1872.1932773109245,948432.1497624612,2707828.487933799,1306.0887047212696,2247.8110040181155,255806,1707206,-4880,-4260,3199958,12831430,3831,6896,no
1.330693695340761e+16,49.0,1742848.232,8855389.608,-512.16,-841.28,904740.0258633303,5063622.834508674,2118.9479297595444,3201.8137793162414,164717,1930792,-5406,-9185,3097342,20660800,7337,6733,no
1.330693775740274e+16,54.0,2460916.233870968,14356603.508064516,-542.5806451612904,221.6935483870968,1527444.7053900564,5923261.944079463,4313.805627684618,2775.264294679678,21571,3311161,-9972,-6190,4803732,25332186,9636,6947,no
1.3306938005062138e+16,53.0,2852739.3629032257,13073942.35483871,-844.1612903225806,-435.6209677419355,1487092.435591574,5814791.173391596,2575.2226942525654,2795.549333257907,422546,2884707,-5580,-4344,5151667,24667208,6099,8976,no
1.3306938148281834e+16,23.0,2119816.7751937984,6728409.302325581,876.922480620155,1409.1472868217054,1199437.553989442,5003736.713736719,1788.838304128911,3479.854666731732,326068,533006,-5180,-9012,3385116,19160835,5052,9332,no
1.3306938183267838e+16,52.0,863830.8306451613,6709791.669354838,-3492.6693548387098,-653.233870967742,858435.1797291663,4329172.638666047,3502.507417102513,2247.270066044075,121709,203180,-9753,-3941,3032841,16801670,4181,8013,no
1.33069384717321e+16,59.0,2384925.5934959347,10518453.650406504,-704.8536585365854,-727.9430894308944,929100.5005231888,4431777.993922349,2078.4799603608767,2758.7887051540315,964884,3454264,-4743,-7123,3865510,21314070,1678,5193,no
1.3306938818824776e+16,13.0,1352142.2519083968,5576880.20610687,408.42748091603056,404.618320610687,589686.3139495744,3538492.5548480004,1774.8875285299905,2849.4908410451567,329681,1171150,-4087,-7883,2121253,18383618,3079,8517,no
1.3306938989555394e+16,58.0,1470201.9758064516,5199867.854838709,-172.1451612903226,523.3709677419355,693182.9061479715,2719809.5592745817,3043.7145515701386,2438.638989565019,171909,503414,-9718,-9838,2239114,10465173,3406,5961,no
1.3306939054343586e+16,24.0,1296904.5153846154,7153977.092307692,1889.592307692308,794.1846153846154,1083520.8058150434,4216138.7202507965,3939.819957512626,2672.04021515197,180085,1941637,-3737,-5765,3224971,15298780,9758,7628,no
1.3306939363058248e+16,16.0,4706588.511450382,23312159.946564887,-1221.9847328244275,-865.7175572519084,2471846.957795615,10256638.324959869,4488.571492793556,4363.369748035799,396309,8840047,-9996,-9418,8414620,41383316,6420,9189,no
1.3306939393029436e+16,28.0,1000850.3125,8782806.609375,-1331.3125,-567.84375,672162.2954888196,3269545.127611379,3683.420876087024,1229.5476566447635,178482,3672179,-9788,-3189,2548293,16161845,7323,3626,no
1.3306939907389612e+16,14.0,189476.3435114504,1811751.7938931296,3520.2748091603053,253.0381679389313,88234.95686463597,946990.6395735568,6235.8186299344425,5589.457684447062,36070,468025,-9998,-9944,381241,5072239,9940,9806,no
1.3306939980619194e+16,47.0,4192433.128,23235261.656,-883.528,-76.072,2527725.676119389,8838018.709368428,3196.844161033735,2194.321833571895,223299,7413846,-8909,-5116,7755396,38833784,3780,5594,no
1.3306940390428692e+16,40.0,2454244.253968254,14740115.142857144,-1170.7380952380952,-1095.3253968253969,744552.4332753248,5137119.444132279,4759.334822730708,3254.7081142968627,961028,3191798,-9949,-7892,3569526,23408429,4760,3693,yes
1.3306940664502284e+16,88.0,1767591.8991596638,9723093.201680671,578.436974789916,-16.008403361344538,1108355.2013580825,6636590.955110686,3115.6620800827145,1681.3332557461467,300493,853111,-8827,-2639,3768647,26728804,7694,5780,no
1.3312851428597498e+16,38.0,5336071.8,22243485.716666665,-231.6833333333333,-2162.133333333333,2770414.516751323,15873685.233064111,1069.6343821988526,1642.8233702953887,786530,1959884,-1794,-4396,8261330,50226922,1841,330,yes
1.33259199285509e+16,44.0,3539477.380952381,24223906.71428572,123.36507936507935,959.452380952381,2446580.36931532,9659475.851878816,3095.594683037622,2433.226396723964,78891,3657608,-5300,-3194,7754191,43120933,8529,9840,yes
1.332746625827869e+16,19.0,911013.0,4976177.2727272725,1087.6363636363635,3844.0,1164380.2033237254,6329722.799861903,825.1669252614615,2538.331578025219,231224,1290429,-286,-170,2758886,16005690,1569,5326,no
1.3327519118262672e+16,58.0,470148.7096774193,6614446.752688172,283.6666666666667,339.64516129032256,130637.38897301392,4925480.281143571,4909.912031739499,2391.627195960948,222929,266679,-8665,-3852,910887,16666650,8026,7096,no
1.3327591188968682e+16,49.0,2247877.224,14343603.776,-1397.264,34.384,1730653.6414074556,9014914.105695495,3366.277035980216,3171.3340756055286,389223,1119056,-7557,-6656,5863185,29508907,8325,8677,no
1.3327591213856948e+16,14.0,632520.4809160306,4086134.9694656488,431.412213740458,-765.0229007633587,364880.4041374347,2456749.849101056,3329.6711384626583,2137.730951861914,89275,233966,-8861,-6194,1323472,12836410,7815,7815,no
1.3327591533974238e+16,23.0,2034244.720930233,10099446.744186046,270.50387596899225,258.2015503875969,1130801.360751877,6501897.963951672,1911.0028949318687,2138.19156714502,251169,701753,-5557,-6589,3931345,23440548,6247,8394,no
1.3327591775353152e+16,16.0,1627139.8,11473574.169230768,-1143.5923076923077,-680.1538461538462,720722.0972696414,4599188.508315942,4271.8764221161455,3498.211063217105,455114,4015372,-9349,-9949,2507746,22813856,4775,5505,no
1.3327592477808688e+16,47.0,1503605.3174603174,11585851.603174604,-2400.1666666666665,225.34126984126985,828601.8632951742,5159117.161586476,3995.485423825245,3393.5507897485745,378200,4450718,-9343,-9131,2775460,23485564,3414,6655,no
1.3327592629946116e+16,53.0,1186841.4516129033,5248822.306451613,1591.733870967742,1318.741935483871,826304.0438888083,3183571.104618214,3071.048839953545,1747.4029271383956,65314,914013,-5849,-1669,2526457,14281948,9410,6536,no
1.3327592715069848e+16,13.0,189870.9393939394,1545560.2424242424,-1803.621212121212,823.25,76189.52196014478,693632.763945819,6254.808369029947,3580.112195723685,21146,183984,-9972,-6992,505185,3400436,9151,9590,no
1.3327593092369266e+16,28.0,1514231.2635658914,7220859.310077519,1583.9147286821706,1902.139534883721,901238.7697711769,4207664.381381667,3272.8610692495786,3374.88061072209,93153,2328600,-9897,-5145,3072857,19933638,7397,9787,no
1.3327593325057624e+16,59.0,1670988.0806451612,8201011.862903226,939.1532258064516,296.0806451612903,1078947.0300177876,4926970.950544291,4006.8158374440873,3587.949958404184,43578,611346,-5841,-6904,3029069,19648470,9642,8466,no
1.3327593636293784e+16,57.0,1805162.45967742,6437684.096774193,-2355.9274193548385,-117.09677419354838,1061862.3925515448,2977942.501458059,2554.778657058012,1725.1026571049288,91770,2172392,-9982,-3575,3194106,13098592,419,4579,no
1.3327593638832478e+16,52.0,890569.536,4319007.696,-835.136,-350.272,610722.1881128501,3225698.362263615,4213.620677662598,4452.891415437549,133579,484441,-7221,-7603,2037065,12214644,5263,9620,no
1.3327593850311144e+16,64.0,1640410.81300813,9949658.365853658,-3140.2601626016262,-891.5121951219512,720079.6502238581,6465307.00973041,4557.37480307414,3380.375355930345,578808,2861639,-9996,-7144,3036880,28043161,4102,5332,yes
1.3327593914137556e+16,24.0,2897900.046511628,13414886.837209305,-893.4496124031008,1074.6434108527133,1112760.3308413655,10464409.645943392,2203.132521126312,2447.580813906004,271789,926872,-9744,-2056,4166945,41809629,1338,9847,no
1.3327593985737726e+16,88.0,3779209.697478992,23350333.57142857,-1022.6470588235294,-234.1596638655462,1426337.1649082787,7203753.023200322,3757.284336624162,1986.943909980867,664734,9073869,-9421,-2102,5706360,40179859,4394,4287,no
1.3327594434240848e+16,54.0,1035312.7016129032,4942615.024193549,634.7983870967741,1832.798387096774,841612.8908590418,3092289.9153318275,3782.715562140831,3289.206027653953,179562,466037,-7627,-2366,2662511,12893344,9786,9784,no
1.333371228879593e+16,75.0,4702059.041322314,36808111.38842975,-1630.5619834710744,-235.7603305785124,3721531.290215448,20953043.95751141,3533.74455050296,1635.204452175086,144340,4893559,-9968,-3601,10876055,81754272,3117,2617,yes
1.3349827390066454e+16,62.0,1875635.567567568,22435188.18918919,-1047.3513513513512,-74.64864864864865,188374.46049447783,1726744.454180529,158.67668319507374,58.79163593961692,1694577,14921677,-1336,-316,2374893,24472452,-544,-22,yes
1.3355482935949462e+16,28.0,331129.33720930235,2094988.1511627904,-2067.5116279069766,-1095.2790697674418,198733.20458027083,899526.8122140468,3722.781110135385,3036.353368767766,96941,544100,-7884,-7024,1823051,3561838,3200,4060,no
1.3355577782500242e+16,14.0,114293.3282442748,1324969.7251908395,-1855.442748091603,-2162.175572519084,57681.498029123126,609649.398028787,7572.883224079397,4701.308741650753,18464,258788,-9971,-9596,343222,3725995,9985,9342,no
1.3355578435612074e+16,13.0,127823.58015267176,1211362.7328244275,-4975.687022900764,-998.0381679389312,67427.05873984855,640593.0333739778,4618.119445908308,4854.768588962625,21119,194062,-9930,-9833,315439,3187335,8593,9687,no
1.335557930348176e+16,47.0,1354665.4126984128,6029867.888888889,-1929.119047619048,-2592.3253968253966,753272.2943529334,3127385.078136314,3918.4870133400063,3493.92264328646,331811,1453869,-9547,-9973,2400626,12860906,2982,3155,no
1.3355579382310338e+16,52.0,220741.52,1874909.6,1599.368,210.376,131201.39858645538,813565.1430464418,2207.487564484756,1821.7850456750275,67580,338089,-5217,-6567,631524,3966566,8842,5568,no
1.3355579429274862e+16,53.0,1414147.411290323,4501048.516129033,1511.6774193548388,692.9758064516129,265351.1448952495,2578526.273902064,951.0445053693788,1978.226426918284,662906,864431,-255,-2914,2063560,12624704,3715,6726,no
1.3355579742796484e+16,23.0,869242.6923076923,3668320.969230769,-176.3153846153846,-541.1,247568.25097186625,1628707.716954921,4089.302127748638,3658.124941920064,423480,410850,-9423,-9645,1240744,6907883,3916,6478,no
1.3355579869971028e+16,16.0,741428.4076923077,4829429.9,4252.4384615384615,1787.953846153846,665323.8199490939,3180294.8545445576,3358.9486958191105,4261.95065952316,126334,90302,-2438,-9741,2356393,13650921,9509,9973,no
1.3355579937516198e+16,24.0,410026.75384615385,3083871.2538461536,-1964.1307692307687,-795.0,414396.478374116,2970819.378740572,4833.810982100337,3665.1632745973766,47628,234666,-9960,-9820,1875025,13060250,8589,9481,no
